"wand_identifier","session_id","activity_session_id","activity_id","seconds"
MW-23SF-P7M8-S5VR,"31","3",ALZ_Story_Activity,108
MW-23SF-NJ99-HMWV,"38","18",ALZ_P1415,85
MW-23SF-NJ9Z-AYJG,"36","15",ALZ_Story_Activity,29
MW-23SF-NJ9Z-AYJG,"36","16",ALZ_P1415,40
MW-23SF-NJ9Z-AYJG,"36","17",ALZ_Story_Activity,76
MW-23SF-9N82-AX7Y,"31","3",ALZ_Story_Activity,30
MW-23SF-9N82-AX7Y,"31","4",ALZ_P0001,43
MW-23SF-NJ99-HMWV,"38","20",ALZ_P1617,49
MW-23SF-P7M8-S5VR,"31","5",ALZ_Story_Activity,58
MW-23SF-NJ9Z-AYJG,"36","18",ALZ_P1819,42
MW-23SF-9N82-AX7Y,"31","5",ALZ_Story_Activity,28
MW-23SF-9N82-AX7Y,"31","6",ALZ_P0203,72
MW-23SF-P7M8-S5VR,"31","6",ALZ_P0607,23
MW-23SF-NJ9Z-AYJG,"36","19",ALZ_Story_Activity,39
MW-23SF-NJ99-HMWV,"38","22",ALZ_P3031,7
MW-23SF-P7M8-S5VR,"31","9",ALZ_Story_Activity,31
MW-23SF-NJ9Z-AYJG,"36","20",ALZ_P2021,51
MW-23SF-P7M8-S5VR,"31","10",ALZ_P0001,97
MW-23SF-9N82-AX7Y,"31","7",ALZ_Story_Activity,24
MW-23SF-9N82-AX7Y,"31","8",ALZ_P0405,58
MW-23SF-NJ9Z-AYJG,"36","21",ALZ_Story_Activity,35
MW-23SF-NJ9Z-AYJG,"36","22",ALZ_P2223,67
MW-23SF-9N82-AX7Y,"31","9",ALZ_Story_Activity,18
MW-23SF-9N82-AX7Y,"31","10",ALZ_P0607,89
MW-23SF-M9J8-S719,"21","4",ALZ_P0000,58
MW-23SF-NJ9Z-AYJG,"36","23",ALZ_Story_Activity,78
MW-23SF-P7M8-S5VR,"32","3",ALZ_Story_Activity,47
MW-23SF-M9J8-S719,"21","5",ALZ_Story_Activity,29
MW-23SF-9N82-AX7Y,"31","11",ALZ_Story_Activity,33
MW-23SF-M9J8-S719,"21","6",ALZ_P0001,68
MW-23SF-9N82-AX7Y,"31","12",ALZ_P0809,74
MW-23SF-P7M8-S5VR,"33","3",ALZ_Story_Activity,103
MW-23SF-M9J8-S719,"21","7",ALZ_Story_Activity,38
MW-23SF-9N82-AX7Y,"31","13",ALZ_Story_Activity,20
MW-23SF-M9J8-S719,"21","8",ALZ_P0203,83
MW-23SF-9N82-AX7Y,"31","14",ALZ_P1011,128
MW-23SF-P7M8-S5VR,"33","4",ALZ_P0405,5
MW-23SF-P7M8-S5VR,"33","5",ALZ_Story_Activity,81
MW-23SF-M9J8-S719,"21","9",ALZ_Story_Activity,37
MW-23SF-M9J8-S719,"21","10",ALZ_P0405,106
MW-23SF-P7M8-S5VR,"33","6",ALZ_P0809,4
MW-23SF-9N82-AX7Y,"31","15",ALZ_Story_Activity,43
MW-23SF-P7M8-S5VR,"33","7",ALZ_Story_Activity,17
MW-23SF-P7M8-S5VR,"33","8",ALZ_P1011,108
MW-23SF-9N82-AX7Y,"31","16",ALZ_P2627,123
MW-23SF-QMNZ-SVV9,"51","3",ALZ_Story_Activity,108
MW-23SF-M9J8-S719,"21","11",ALZ_Story_Activity,53
MW-23SF-M9J8-S719,"21","12",ALZ_P0607,64
MW-23SF-9N82-AX7Y,"31","17",ALZ_Story_Activity,30
MW-23SF-QMNZ-SVV9,"51","4",ALZ_P0405,86
MW-23SF-9N82-AX7Y,"31","18",ALZ_P2829,84
MW-23SF-M9J8-S719,"21","13",ALZ_Story_Activity,323
MW-23SF-JPWY-UM5L,"44","3",ALZ_Story_Activity,26
MW-23SF-JPWY-UM5L,"44","4",ALZ_P0001,92
MW-23SF-QMNZ-SVV9,"51","5",ALZ_Story_Activity,76
MW-23SF-9N82-AX7Y,"31","19",ALZ_Story_Activity,22
MW-23SF-9N82-AX7Y,"31","20",ALZ_P3031,141
MW-23SF-QMNZ-SVV9,"51","6",ALZ_P0809,3
MW-23SF-QMNZ-SVV9,"51","7",ALZ_Story_Activity,67
MW-23SF-JPWY-UM5L,"44","5",ALZ_Story_Activity,24
MW-23SF-JPWY-UM5L,"44","6",ALZ_P0203,58
MW-23SF-JPWY-UM5L,"44","7",ALZ_Story_Activity,31
MW-23SF-9N82-AX7Y,"31","21",ALZ_Story_Activity,26
MW-23SF-JPWY-UM5L,"44","8",ALZ_P0405,54
MW-23SF-9N82-AX7Y,"31","22",ALZ_P2425,58
MW-23SF-JPWY-UM5L,"44","9",ALZ_Story_Activity,96
MW-23SF-M9J8-S719,"21","14",ALZ_P3031,138
MW-23SF-9N82-AX7Y,"31","23",ALZ_Story_Activity,32
MW-23SF-9N82-AX7Y,"31","24",ALZ_P2627,65
MW-23SF-JPWY-UM5L,"44","10",ALZ_P1213,72
MW-23SF-9N82-AX7Y,"31","25",ALZ_Story_Activity,42
MW-23SF-M9J8-S719,"21","15",ALZ_Story_Activity,50
MW-23SF-JPWY-UM5L,"44","11",ALZ_Story_Activity,36
MW-23SF-JPWY-UM5L,"44","12",ALZ_P1819,2
MW-23SF-JPWY-UM5L,"44","13",ALZ_Story_Activity,204
MW-23SF-M9J8-S719,"21","16",ALZ_P2021,183
MW-23SF-M9J8-S719,"21","17",ALZ_Story_Activity,16
MW-23SF-JPWY-UM5L,"44","14",ALZ_P2829,8
MW-23SF-JPWY-UM5L,"44","15",ALZ_Story_Activity,11
MW-23SF-JPWY-UM5L,"44","16",ALZ_P3031,125
MW-23SF-JPWY-UM5L,"44","17",ALZ_Story_Activity,0
MW-23SF-JPWR-AZ9Q,"48","3",ALZ_Story_Activity,18
MW-23SF-JPWR-AZ9Q,"48","4",ALZ_P0001,4
MW-23SF-JPWR-AZ9Q,"48","5",ALZ_Story_Activity,48
MW-23SF-JPWR-AZ9Q,"49","3",ALZ_Story_Activity,43
MW-23SF-JPWR-AZ9Q,"49","4",ALZ_P1011,1
MW-23SF-JPWR-AZ9Q,"49","5",ALZ_Story_Activity,22
MW-23SF-JPWR-AZ9Q,"49","6",ALZ_P0809,3
MW-23SF-JPWR-AZ9Q,"49","7",ALZ_Story_Activity,66
MW-23SF-JPWR-AZ9Q,"49","8",ALZ_P1011,3
MW-23SF-JPWR-AZ9Q,"49","9",ALZ_Story_Activity,11
MW-23SF-QMNG-UQJP,"18","3",ALZ_Story_Activity,39
MW-23SF-QMNG-UQJP,"18","4",ALZ_P0001,35
MW-23SF-QMNG-UQJP,"18","6",ALZ_P1819,68
MW-23SF-QMNG-UQJP,"18","8",ALZ_P3031,54
MW-23SF-9N82-A32N,"25","3",ALZ_Story_Activity,144
MW-23SF-P7M8-S5VR,"37","3",ALZ_Story_Activity,33
MW-23SF-P7M8-S5VR,"37","4",ALZ_P0001,83
MW-23SF-9N82-A32N,"25","4",ALZ_P0607,16
MW-23SF-9N82-A32N,"25","6",ALZ_P3031,126
MW-23SF-Y31X-F6N4,"23","3",ALZ_Story_Activity,93
MW-23SF-Y31X-F6N4,"23","4",ALZ_P3031,167
MW-23SF-9N82-A32N,"25","8",ALZ_P1617,111
MW-23SF-Y31X-F6N4,"23","5",ALZ_Story_Activity,39
MW-23SF-9N82-A32N,"25","10",ALZ_P1819,8
MW-23SF-9N82-A32N,"25","12",ALZ_P2021,3
MW-23SF-M9JJ-T93Y,"21","3",ALZ_Story_Activity,45
MW-23SF-1GY8-CKKZ,"138","3",ALZ_Story_Activity,10
MW-23SF-M9JJ-T93Y,"21","4",ALZ_P0001,100
MW-23SF-1GY8-CKKZ,"138","5",ALZ_Story_Activity,17
MW-23SF-1GY8-CKKZ,"138","6",ALZ_P0000,34
MW-23SF-1GY8-CKKZ,"138","7",ALZ_Story_Activity,24
MW-23SF-1GY8-CKKZ,"138","8",ALZ_P0001,53
MW-23SF-M9JJ-T93Y,"21","6",ALZ_P0203,28
MW-23SF-1GY8-CKKZ,"138","9",ALZ_Story_Activity,23
MW-23SF-1GY8-CKKZ,"138","11",ALZ_Story_Activity,15
MW-23SF-M9JJ-T93Y,"21","8",ALZ_P3031,36
MW-23SF-1GY8-CKKZ,"138","12",ALZ_P0203,12
MW-23SF-1GY8-CKKZ,"138","13",ALZ_Story_Activity,132
MW-23SF-9N82-A32N,"26","3",ALZ_Story_Activity,17
MW-23SF-M9JJ-T93Y,"21","10",ALZ_P3031,18
MW-23SF-WY3P-F1L1,"22","4",ALZ_P1819,25
MW-23SF-9N82-A32N,"26","4",ALZ_P1011,32
MW-23SF-WY3P-F1L1,"22","5",ALZ_Story_Activity,29
MW-23SF-1GY8-CKKZ,"138","14",ALZ_P3031,3
MW-23SF-1GY8-CKKZ,"138","15",ALZ_Story_Activity,61
MW-23SF-9N82-A32N,"26","5",ALZ_Story_Activity,31
MW-23SF-WY3P-F1L1,"22","6",ALZ_P3031,32
MW-23SF-9N82-A32N,"26","6",ALZ_P2021,14
MW-23SF-9N82-A32N,"26","7",ALZ_Story_Activity,5
MW-23SF-WY3P-F1L1,"22","7",ALZ_Story_Activity,65
MW-23SF-9N82-A32N,"26","9",ALZ_Story_Activity,49
MW-23SF-WY3P-F1L1,"23","3",ALZ_Story_Activity,116
MW-23SF-WY3P-F1L1,"23","4",ALZ_P0405,82
MW-23SF-M9JJ-T93Y,"21","12",ALZ_P1415,3
MW-23SF-WY3P-F1L1,"23","5",ALZ_Story_Activity,36
MW-23SF-WY3P-F1L1,"23","6",ALZ_P0607,10
MW-23SF-WY3P-F1L1,"23","7",ALZ_Story_Activity,9
MW-23SF-M9JJ-T93Y,"21","14",ALZ_P1819,2
MW-23SF-M9JJ-T93Y,"21","16",ALZ_P1819,5
MW-23SF-M9JJ-T93Y,"21","18",ALZ_P1819,7
MW-23SF-M9JJ-T93Y,"21","20",ALZ_P3031,7
MW-23SF-LNGR-TGQ5,"23","3",ALZ_Story_Activity,51
MW-23SF-LNGR-TGQ5,"23","4",ALZ_P3031,6
MW-23SF-M9JJ-T93Y,"21","22",ALZ_P3031,23
MW-23SF-LNGR-TGQ5,"23","5",ALZ_Story_Activity,74
MW-23SF-LNGR-TGQ5,"23","6",ALZ_P0809,3
MW-23SF-LNGR-TGQ5,"23","7",ALZ_Story_Activity,23
MW-23SF-P7MY-T315,"24","3",ALZ_Story_Activity,76
MW-23SF-LNGR-TGQ5,"23","8",ALZ_P3031,52
MW-23SF-M9JJ-T93Y,"21","24",ALZ_P1011,31
MW-23SF-LNGR-TGQ5,"23","9",ALZ_Story_Activity,75
MW-23SF-P7MY-T315,"24","4",ALZ_P0203,33
MW-23SF-LNGR-TGQ5,"23","10",ALZ_P1819,2
MW-23SF-LNGR-TGQ5,"23","11",ALZ_Story_Activity,17
MW-23SF-LNGR-TGQ5,"23","12",ALZ_P3031,6
MW-23SF-9N82-A38L,"25","11",ALZ_Story_Activity,278
MW-23SF-VW2N-AMX7,"19","3",ALZ_Story_Activity,53
MW-23SF-VW2N-AMX7,"19","4",ALZ_P0001,18
MW-23SF-VW2N-AMX7,"19","5",ALZ_Story_Activity,37
MW-23SF-VW2N-AMX7,"19","6",ALZ_P0203,59
MW-23SF-9N82-A38L,"25","12",ALZ_P1617,2
MW-23SF-9N82-A38L,"25","13",ALZ_Story_Activity,123
MW-23SF-VW2N-AMX7,"19","7",ALZ_Story_Activity,35
MW-23SF-VW2N-AMX7,"19","8",ALZ_P0405,81
MW-23SF-9N82-A38L,"25","14",ALZ_P2425,3
MW-23SF-VW2N-AMX7,"19","9",ALZ_Story_Activity,14
MW-23SF-9N82-A38L,"25","15",ALZ_Story_Activity,99
MW-23SF-VW2N-AMX7,"19","11",ALZ_Story_Activity,232
MW-23SF-VW2N-AMX7,"19","12",ALZ_P1819,2
MW-23SF-VW2N-AMX7,"19","13",ALZ_Story_Activity,148
MW-23SF-VW2N-AMX7,"19","14",ALZ_P3031,20
MW-23SF-VW2N-AMX7,"19","15",ALZ_Story_Activity,56
MW-23SF-P7MY-T315,"25","3",ALZ_Story_Activity,472
MW-23SF-1GY8-CKKZ,"143","3",ALZ_Story_Activity,55
MW-23SF-1GY8-CKKZ,"143","4",ALZ_P0001,74
MW-23SF-1GY8-CKKZ,"143","5",ALZ_Story_Activity,26
MW-23SF-1GY8-CKKZ,"143","6",ALZ_P0203,89
MW-23SF-P7MY-T315,"25","4",ALZ_P2829,73
MW-23SF-1GY8-CKKZ,"143","7",ALZ_Story_Activity,26
MW-23SF-1GY8-CKKZ,"143","8",ALZ_P0405,112
MW-23SF-P7MY-T315,"25","6",ALZ_P2829,1
MW-23SF-P7MY-T315,"25","8",ALZ_P3031,20
MW-23SF-P7MY-T315,"25","10",ALZ_P1213,27
MW-23SF-1GY8-CKKZ,"143","9",ALZ_Story_Activity,32
MW-23SF-1GY8-CKKZ,"143","10",ALZ_P0607,48
MW-23SF-1GY8-CKKZ,"143","11",ALZ_Story_Activity,39
MW-23SF-1GY8-CKKZ,"143","12",ALZ_P0809,63
MW-23SF-1GY8-CKKZ,"143","13",ALZ_Story_Activity,53
MW-23SF-1GY8-CKKZ,"143","14",ALZ_P1011,145
MW-23SF-Y31R-F7LR,"19","5",ALZ_Story_Activity,34
MW-23SF-Y31R-F7LR,"19","6",ALZ_P0001,22
MW-23SF-Y31R-F7LR,"19","7",ALZ_Story_Activity,0
MW-23SF-1GY8-CKKZ,"143","15",ALZ_Story_Activity,29
MW-23SF-1GY8-CKKZ,"143","16",ALZ_P1415,202
MW-23SF-1GY8-CKKZ,"143","17",ALZ_Story_Activity,34
MW-23SF-1GY8-CKKZ,"143","18",ALZ_P1617,121
MW-23SF-JPW8-FQ3L,"26","13",ALZ_Story_Activity,605
MW-23SF-1GY8-CKKZ,"143","19",ALZ_Story_Activity,32
MW-23SF-1GY8-CKKZ,"143","20",ALZ_P1819,98
MW-23SF-1GY8-CKKZ,"143","21",ALZ_Story_Activity,30
MW-23SF-1GY8-CKKZ,"143","22",ALZ_P2021,98
MW-23SF-1GY8-CKKZ,"143","23",ALZ_Story_Activity,38
MW-23SF-1GY8-CKKZ,"143","24",ALZ_P2223,42
MW-23SF-1GY8-CKKZ,"143","25",ALZ_Story_Activity,15
MW-23SF-JPW8-FQ3L,"26","14",ALZ_P3031,148
MW-23SF-VW22-C772,"25","4",ALZ_P0000,71
MW-23SF-VW22-C772,"25","5",ALZ_Story_Activity,29
MW-23SF-JPW8-FQ3L,"26","15",ALZ_Story_Activity,12
MW-23SF-VW22-C772,"25","6",ALZ_P0607,118
MW-23SF-K6VQ-HZNQ,"21","15",ALZ_Story_Activity,73
MW-23SF-VW22-C772,"25","7",ALZ_Story_Activity,34
MW-23SF-VW22-C772,"25","8",ALZ_P0405,23
MW-23SF-K6VQ-HZNQ,"21","16",ALZ_P1213,172
MW-23SF-9N82-A38L,"29","3",ALZ_Story_Activity,29
MW-23SF-K6VQ-HZNQ,"21","17",ALZ_Story_Activity,48
MW-23SF-VW22-C772,"25","11",ALZ_Story_Activity,13
MW-23SF-K6VQ-HZNQ,"21","18",ALZ_P3031,7
MW-23SF-K6VQ-HZNQ,"21","19",ALZ_Story_Activity,0
MW-23SF-VW22-C772,"25","13",ALZ_Story_Activity,69
MW-23SF-VW22-C6Q3,"24","3",ALZ_Story_Activity,0
MW-23SF-QMNG-UQJP,"21","3",ALZ_Story_Activity,31
MW-23SF-QMNG-UQJP,"21","5",ALZ_Story_Activity,22
MW-23SF-9N8Y-SY6M,"30","11",ALZ_Story_Activity,22
MW-23SF-9N8Y-SY6M,"30","12",ALZ_P3031,11
MW-23SF-9N8Y-SY6M,"30","13",ALZ_Story_Activity,36
MW-23SF-9N8Y-SY6M,"30","15",ALZ_Story_Activity,67
MW-23SF-9N8Y-SY6M,"30","16",ALZ_P3031,4
MW-23SF-9N8Y-SY6M,"30","17",ALZ_Story_Activity,49
MW-23SF-LNGG-C5QJ,"21","4",ALZ_P0001,87
MW-23SF-9N8Y-SY6M,"30","19",ALZ_Story_Activity,14
MW-23SF-9N8Y-SY6M,"30","21",ALZ_Story_Activity,11
MW-23SF-LNGG-C5QJ,"21","5",ALZ_Story_Activity,28
MW-23SF-LNGG-C5QJ,"21","6",ALZ_P0203,70
MW-23SF-LNGG-C5QJ,"21","7",ALZ_Story_Activity,40
MW-23SF-LNGG-C5QJ,"21","8",ALZ_P0405,75
MW-23SF-LNGG-C5QJ,"21","9",ALZ_Story_Activity,25
MW-23SF-LNGG-C5QJ,"21","10",ALZ_P0607,67
MW-23SF-LNGG-C5QJ,"21","11",ALZ_Story_Activity,31
MW-23SF-R7PJ-A8V3,"20","3",ALZ_Story_Activity,23
MW-23SF-LNGG-C5QJ,"21","12",ALZ_P0809,86
MW-23SF-R7PJ-A8V3,"20","4",ALZ_P0000,87
MW-23SF-LNGG-C5QJ,"21","13",ALZ_Story_Activity,20
MW-23SF-R7PJ-A8V3,"20","5",ALZ_Story_Activity,196
MW-23SF-LNGG-C5QJ,"21","14",ALZ_P1011,116
MW-23SF-QMNG-UQJP,"24","3",ALZ_Story_Activity,85
MW-23SF-LNGG-C5QJ,"21","15",ALZ_Story_Activity,27
MW-23SF-LNGG-C5QJ,"21","16",ALZ_P1213,151
MW-23SF-R7PJ-A8V3,"20","6",ALZ_P1819,32
MW-23SF-R7PJ-A8V3,"20","7",ALZ_Story_Activity,307
MW-23SF-LNGG-C5QJ,"21","17",ALZ_Story_Activity,27
MW-23SF-LNGG-C5QJ,"21","18",ALZ_P1415,182
MW-23SF-9N82-AZKZ,"35","4",ALZ_P0001,55
MW-23SF-9N82-AZKZ,"35","5",ALZ_Story_Activity,30
MW-23SF-9N82-AZKZ,"35","6",ALZ_P0203,116
MW-23SF-LNGG-C5QJ,"21","19",ALZ_Story_Activity,34
MW-23SF-R7PJ-A8V3,"20","8",ALZ_P3031,133
MW-23SF-LNGG-C5QJ,"21","20",ALZ_P1617,145
MW-23SF-9N82-AZKZ,"35","7",ALZ_Story_Activity,27
MW-23SF-9N82-AZKZ,"35","8",ALZ_P1011,59
MW-23SF-R7PJ-A8V3,"20","9",ALZ_Story_Activity,16
MW-23SF-LNGG-C5QJ,"21","21",ALZ_Story_Activity,103
MW-23SF-9N82-AZKZ,"35","9",ALZ_Story_Activity,22
MW-23SF-9N82-AZKZ,"35","10",ALZ_P0607,79
MW-23SF-R7PJ-A8V3,"20","11",ALZ_Story_Activity,39
MW-23SF-R7PJ-A8V3,"20","12",ALZ_P0001,69
MW-23SF-LNGG-C5QJ,"21","22",ALZ_P1819,112
MW-23SF-9N82-AZKZ,"35","11",ALZ_Story_Activity,45
MW-23SF-R7PJ-A8V3,"20","13",ALZ_Story_Activity,40
MW-23SF-9N82-AZKZ,"35","12",ALZ_P0809,106
MW-23SF-R7PJ-A8V3,"20","14",ALZ_P0203,75
MW-23SF-LNGG-C5QJ,"21","23",ALZ_Story_Activity,25
MW-23SF-LNGG-C5QJ,"21","24",ALZ_P2021,77
MW-23SF-R7PJ-A8V3,"20","15",ALZ_Story_Activity,20
MW-23SF-9N82-AZKZ,"35","13",ALZ_Story_Activity,19
MW-23SF-R7PJ-A8V3,"20","16",ALZ_P3031,11
MW-23SF-9N82-AZKZ,"35","14",ALZ_P1011,124
MW-23SF-R7PJ-A8V3,"20","17",ALZ_Story_Activity,33
MW-23SF-LNGG-C5QJ,"21","25",ALZ_Story_Activity,39
MW-23SF-R7PJ-A8V3,"20","18",ALZ_P0405,133
MW-23SF-LNGG-C5QJ,"21","26",ALZ_P2223,78
MW-23SF-JPWR-A1ZG,"20","3",ALZ_Story_Activity,114
MW-23SF-9N82-AZKZ,"35","15",ALZ_Story_Activity,29
MW-23SF-9N82-AZKZ,"35","16",ALZ_P1213,59
MW-23SF-LNGG-C5QJ,"21","27",ALZ_Story_Activity,30
MW-23SF-R7PJ-A8V3,"20","19",ALZ_Story_Activity,10
MW-23SF-R7PJ-A8V3,"20","20",ALZ_P0607,65
MW-23SF-LNGG-C5QJ,"21","28",ALZ_P2425,30
MW-23SF-9N82-AZKZ,"35","17",ALZ_Story_Activity,33
MW-23SF-LNGG-C5QJ,"21","29",ALZ_Story_Activity,31
MW-23SF-JPWR-A1ZG,"20","4",ALZ_P0405,78
MW-23SF-9N82-AZKZ,"35","18",ALZ_P1415,99
MW-23SF-R7PJ-A8V3,"20","21",ALZ_Story_Activity,23
MW-23SF-LNGG-C5QJ,"21","30",ALZ_P2627,59
MW-23SF-JPWR-A1ZG,"20","5",ALZ_Story_Activity,39
MW-23SF-LNGG-C5QJ,"21","31",ALZ_Story_Activity,56
MW-23SF-JPWR-A1ZG,"20","6",ALZ_P0607,185
MW-23SF-9N82-AZKZ,"35","19",ALZ_Story_Activity,31
MW-23SF-LNGG-C5QJ,"21","32",ALZ_P3031,136
MW-23SF-9N82-AZKZ,"35","20",ALZ_P1617,88
MW-23SF-9N82-AZKZ,"35","21",ALZ_Story_Activity,27
MW-23SF-9N82-AZKZ,"35","22",ALZ_P1819,184
MW-23SF-LNGG-C5QJ,"21","33",ALZ_Story_Activity,26
MW-23SF-JPWR-A1ZG,"20","7",ALZ_Story_Activity,149
MW-23SF-9N8L-T8LK,"25","3",ALZ_Story_Activity,26
MW-23SF-JPWR-A1ZG,"20","8",ALZ_P1213,95
MW-23SF-9N82-AZKZ,"35","23",ALZ_Story_Activity,21
MW-23SF-9N8L-T8LK,"25","4",ALZ_P0001,5
MW-23SF-9N8L-T8LK,"26","3",ALZ_Story_Activity,26
MW-23SF-9N8L-T8LK,"26","4",ALZ_P3031,29
MW-23SF-JPWR-A1ZG,"20","9",ALZ_Story_Activity,31
MW-23SF-9N8L-T8LK,"26","5",ALZ_Story_Activity,1
MW-23SF-JPWR-A1ZG,"20","10",ALZ_P1415,84
MW-23SF-9N8L-T8LK,"27","3",ALZ_Story_Activity,399
MW-23SF-JPWR-A1ZG,"20","11",ALZ_Story_Activity,40
MW-23SF-JPWR-A1ZG,"20","12",ALZ_P1617,91
MW-23SF-QMNG-UQJP,"27","3",ALZ_Story_Activity,129
MW-23SF-JPWR-A1ZG,"20","13",ALZ_Story_Activity,64
MW-23SF-JPWR-A1ZG,"20","14",ALZ_P2021,55
MW-23SF-JPWR-A1ZG,"20","15",ALZ_Story_Activity,48
MW-23SF-9N8L-T8LK,"27","4",ALZ_P2425,33
MW-23SF-9N8L-T8MR,"37","3",ALZ_Story_Activity,29
MW-23SF-9N8L-T8MR,"37","4",ALZ_P0001,23
MW-23SF-WY3V-SXM2,"26","3",ALZ_Story_Activity,106
MW-23SF-WY3V-SXM2,"26","4",ALZ_P0405,89
MW-23SF-WY3V-SXM2,"26","5",ALZ_Story_Activity,36
MW-23SF-WY3V-SXM2,"26","6",ALZ_P0607,49
MW-23SF-WY3V-SXM2,"26","7",ALZ_Story_Activity,286
MW-23SF-WY3V-SXM2,"26","8",ALZ_P2021,4
MW-23SF-WY3V-SXM2,"26","9",ALZ_Story_Activity,116
MW-23SF-JPW8-F24N,"24","4",ALZ_P0001,103
MW-23SF-JPW8-F24N,"24","5",ALZ_Story_Activity,130
MW-23SF-JPW8-F24N,"24","6",ALZ_P1011,49
MW-23SF-JPW8-F24N,"24","7",ALZ_Story_Activity,22
MW-23SF-GGVJ-CJVG,"27","3",ALZ_Story_Activity,476
MW-23SF-JPW8-F24N,"24","8",ALZ_P3031,100
MW-23SF-JPW8-F24N,"24","9",ALZ_Story_Activity,8
MW-23SF-WY35-HVPL,"29","3",ALZ_Story_Activity,37
MW-23SF-WY35-HVPL,"29","4",ALZ_P0001,51
MW-23SF-WY35-HVPL,"29","5",ALZ_Story_Activity,295
MW-23SF-WY35-HVPL,"29","7",ALZ_Story_Activity,84
MW-23SF-WY35-HVPL,"29","8",ALZ_P1415,15
MW-23SF-WY35-HVPL,"29","9",ALZ_Story_Activity,36
MW-23SF-387R-ALQR,"29","3",ALZ_Story_Activity,28
MW-23SF-387R-ALQR,"29","4",ALZ_P0001,13
MW-23SF-387R-ALQR,"29","5",ALZ_Story_Activity,12
MW-23SF-LNGG-C5J3,"23","3",ALZ_Story_Activity,25
MW-23SF-GGV9-A439,"23","3",ALZ_Story_Activity,53
MW-23SF-GGV9-A439,"23","4",ALZ_P0607,15
MW-23SF-GGV9-A439,"23","5",ALZ_Story_Activity,114
MW-23SF-GGV9-A439,"23","6",ALZ_P3031,42
MW-23SF-GGV9-A439,"25","3",ALZ_Story_Activity,39
MW-23SF-GGV9-A439,"25","4",ALZ_P1213,96
MW-23SF-GGV9-A439,"25","5",ALZ_Story_Activity,36
MW-23SF-GGV9-A439,"25","7",ALZ_Story_Activity,13
MW-23SF-P7M8-S5VR,"44","3",ALZ_Story_Activity,61
MW-23SF-P7M8-S5VR,"44","4",ALZ_P0001,29
MW-23SF-P7M8-S5VR,"44","6",ALZ_P3031,66
MW-23SF-GGV9-A439,"27","3",ALZ_Story_Activity,28
MW-23SF-GGV9-A439,"27","4",ALZ_P1617,80
MW-23SF-GGV9-A439,"27","5",ALZ_Story_Activity,52
MW-23SF-GGV9-A439,"27","6",ALZ_P2223,3
MW-23SF-GGV9-A439,"27","7",ALZ_Story_Activity,27
MW-23SF-M9J8-SJ4J,"25","3",ALZ_Story_Activity,20
MW-23SF-M9J8-SJ4J,"30","7",ALZ_Story_Activity,36
MW-23SF-M9J8-SJ4J,"30","8",ALZ_P2627,20
MW-23SF-M9J8-SJ4J,"36","3",ALZ_Story_Activity,21
MW-23SF-JPW8-FQ3L,"30","47",ALZ_Story_Activity,25
MW-23SF-JPW8-FQ3L,"30","48",ALZ_P0001,48
MW-23SF-JPW8-FQ3L,"30","49",ALZ_Story_Activity,30
MW-23SF-JPW8-FQ3L,"30","50",ALZ_P0203,164
MW-23SF-JPW8-FQ3L,"30","51",ALZ_Story_Activity,27
MW-23SF-JPW8-FQ3L,"30","52",ALZ_P0405,77
MW-23SF-JPW8-FQ3L,"30","53",ALZ_Story_Activity,36
MW-23SF-JPW8-FQ3L,"30","54",ALZ_P0809,53
MW-23SF-JPW8-FQ3L,"30","55",ALZ_Story_Activity,0
MW-23SF-NJ9Z-AX3W,"26","10",ALZ_P2425,54
MW-23SF-NJ9Z-AX3W,"26","11",ALZ_Story_Activity,104
MW-23SF-NJ9Z-AX3W,"26","12",ALZ_P3031,207
MW-23SF-NJ9Z-AX3W,"26","13",ALZ_Story_Activity,130
MW-23SF-NJ9Z-AX3W,"26","14",ALZ_P3031,192
MW-23SF-NJ9Z-AX3W,"26","15",ALZ_Story_Activity,43
MW-23SF-NJ9Z-AX3W,"26","16",ALZ_P3031,125
MW-23SF-NJ9Z-AX3W,"26","17",ALZ_Story_Activity,38
MW-23SF-NJ9Z-AX3W,"26","18",ALZ_P1819,25
MW-23SF-R7P6-FWY9,"28","3",ALZ_Story_Activity,36
MW-23SF-R7P6-FWY9,"28","4",ALZ_P0001,15
MW-23SF-R7P6-FWY9,"28","5",ALZ_Story_Activity,22
MW-23SF-NJ9Z-AX3W,"34","3",ALZ_Story_Activity,46
MW-23SF-LNGW-A72Q,"20","3",ALZ_Story_Activity,95
MW-23SF-LNGW-A72Q,"20","4",ALZ_P0405,5
MW-23SF-LNGW-A72Q,"20","6",ALZ_P2425,3
MW-23SF-QMNG-UQJP,"29","3",ALZ_Story_Activity,157
MW-23SF-LNGW-A72Q,"20","8",ALZ_P3031,49
MW-23SF-LNGP-S195,"827","3",ALZ_Story_Activity,293
MW-23SF-R7P6-FWY9,"32","3",ALZ_Story_Activity,71
MW-23SF-QMNG-UQJP,"29","4",ALZ_P3031,7
MW-23SF-QMNG-UQJP,"29","5",ALZ_Story_Activity,0
MW-23SF-R7P6-FWY9,"33","3",ALZ_Story_Activity,172
MW-23SF-LNGP-S195,"827","4",ALZ_P1617,64
MW-23SF-LNGP-S195,"827","6",ALZ_P1819,25
