activity_id,action,action_data,Wand Count,Event Count,Events/Wand
ALZ_P1617,activity_sequence,"{""s"":""seq_p1617_a1_s01_q02_response""}",15,26,1.733
ALZ_P1819,activity_inference,"{""l"":""alz_p1819_obj_alien1""}",15,25,1.667
ALZ_P3031,activity_inference,"{""l"":""alz_p1617_txt_w09_fireballs""}",15,25,1.667
EAT_P1213,activity_sequence,"{""s"":""seq_p1213_intro1""}",22,29,1.318
EAT_P1415,activity_sequence,"{""s"":""seq_ui_hoverreminder3""}",22,27,1.227
EAT_P1617,activity_sequence,"{""s"":""seq_p1617_intro1""}",22,28,1.273
EAT_P1617,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",22,55,2.500
EAT_P1819,activity_sequence,"{""s"":""seq_ui_hint2""}",22,24,1.091
EAT_P2223,activity_sequence,"{""s"":""seq_p2223_obj_lola""}",22,64,2.909
EAT_P2223,activity_sequence,"{""s"":""seq_ui_hoverreminder4""}",22,25,1.136
EAT_P2829,activity_sequence,"{""s"":""seq_p2829_intro1""}",22,23,1.045
EAT_P3233,activity_sequence,"{""s"":""seq_p3233_a1_twiglets_q02_response""}",22,26,1.182
EAT_P3233,activity_sequence,"{""s"":""seq_p3233_a1_twiglets_q03_prompt""}",22,29,1.318
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_Syllables_Q01_IAP2""}",6,8,
EAT_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_iap3""}",22,34,1.545
EXP_P0809,activity_sequence,"{""s"":""seq_BlankSequence""}",22,202,9.182
EXP_P0809,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",22,47,2.136
EXP_P0809,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",22,48,2.182
EXP_Story_Activity,activity_sequence,"{""s"":""seq_ui_makeachoice_iap1""}",22,64,2.909
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_A1_S01_Q02_IAP1""}",22,37,1.682
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_w02_they""}",22,72,3.273
GSG_P1011,activity_sequence,"{""s"":""seq_P1011_PnT_w06_and""}",22,44,2.000
RRR_P0001,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",22,68,3.091
RRR_P0203,activity_sequence,"{""s"":""seq_p0203_intro1""}",22,25,1.136
RRR_P0405,activity_sequence,"{""s"":""seq_ui_hoverreminder2""}",22,26,1.182
RRR_P1213,activity_sequence,"{""s"":""seq_BlankSequence""}",22,157,7.136
RRR_P1213,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",22,29,1.318
RRR_P1213,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",22,29,1.318
RRR_P4041,activity_sequence,"{""s"":""seq_p4041_ralph""}",22,45,2.045
RRR_Story_Activity,activity_sequence,"{""s"":""seq_sb_menu_diffbook_iap1""}",22,28,1.273
RRR_Story_Activity,activity_sequence,"{""s"":""seq_ui_pagescanned_iap1""}",22,42,1.909
VFB_P0001,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",22,663,30.136
GSG_P1011,activity_sequence,"{""s"":""seq_p1011_sb_newey_prompt2""}",10,85,
GSG_P1011,wand_activity_end,"{""act"":""GSG_P1011"", ""ver"": 13, ""dev"": false}",244,702,
GSG_P1011,wand_activity_start,"{""act"":""GSG_P1011"", ""ver"": 13, ""dev"": false}",338,1130,
HLM_P0001,activity_answer,"{""a"":""input_auto""}",2,4,
HLM_P0001,activity_back_button,,2,2,
HLM_P0001,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":0}",2,2,
HLM_P0001,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",2,2,
HLM_P0001,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":1}",2,2,
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.1""}",1,1,1.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.2""}",1,1,1.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.3""}",1,1,1.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.4""}",1,1,1.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.5""}",1,1,1.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_building.7""}",1,2,2.00
HLM_P0001,activity_inference,"{""l"":""hlm_p0001_obj_np_paragraph_top_left""}",1,1,1.00
HLM_P0001,activity_inference_start,"{""m"":""hlm_p0001""}",2,2,
HLM_P0001,activity_input,"{""i"":""input_auto""}",2,4,
HLM_P0001,activity_input,"{""i"":""input_large""}",2,2,
HLM_P0001,activity_input,"{""i"":""input_pointables""}",2,2,
HLM_P0001,activity_question,"{""q"":""menu"",""vg"":""""}",2,2,
HLM_P0001,activity_question,"{""q"":""q01"",""vg"":""""}",2,4,
HLM_P0001,activity_question,"{""q"":""switcher"",""vg"":""""}",2,2,
HLM_P0001,activity_question_set,"{""qs"":""set_intro""}",2,2,
HLM_P0001,activity_question_set,"{""qs"":""set_pointableExit""}",2,2,
HLM_P0001,activity_question_set,"{""qs"":""set_pointables""}",2,2,
HLM_P0001,activity_question_set,"{""qs"":""set_sb""}",2,2,
HLM_P0001,activity_sequence,"{""s"":""seq_BlankSequence""}",2,6,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_braiding_hover""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_chicken_hover""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_dance_theater_hover""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_dedication_th""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_fabrics_hover""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_museum_hover""}",1,2,
HLM_P0001,activity_sequence,"{""s"":""seq_p0001_obj_sugar_hill_hover""}",1,1,
HLM_P0001,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",2,2,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_hint1""}",2,2,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",2,9,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_sfx_bigbuttonofftask""}",1,5,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_sfx_hover_enter""}",1,8,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_sfx_hover_exit""}",1,3,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",2,2,
HLM_P0001,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",2,2,
HLM_P0001,wand_activity_end,"{""act"":""HLM_P0001"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P0001,wand_activity_start,"{""act"":""HLM_P0001"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P0203,activity_answer,"{""a"":""input_auto""}",2,4,
HLM_P0203,activity_answer,"{""a"":""input_large""}",1,1,
HLM_P0203,activity_back_button,,2,2,
HLM_P0203,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":0}",1,1,
HLM_P0203,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",1,1,
HLM_P0203,activity_inference_start,"{""m"":""hlm_p0203""}",1,1,
HLM_P0203,activity_input,"{""i"":""input_auto""}",2,4,
HLM_P0203,activity_input,"{""i"":""input_large""}",1,1,
HLM_P0203,activity_input,"{""i"":""input_pointables""}",1,1,
HLM_P0203,activity_question,"{""q"":""menu"",""vg"":""""}",1,1,
HLM_P0203,activity_question,"{""q"":""q01"",""vg"":""""}",2,4,
HLM_P0203,activity_question,"{""q"":""switcher"",""vg"":""""}",2,2,
HLM_P0203,activity_question_set,"{""qs"":""set_intro""}",2,2,
HLM_P0203,activity_question_set,"{""qs"":""set_pointableExit""}",2,2,
HLM_P0203,activity_question_set,"{""qs"":""set_pointables""}",1,1,
HLM_P0203,activity_question_set,"{""qs"":""set_sb""}",2,2,
HLM_P0203,activity_sequence,"{""s"":""seq_BlankSequence""}",2,5,
HLM_P0203,activity_sequence,"{""s"":""seq_p0203_intro1""}",1,1,
HLM_P0203,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",2,2,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_hint1""}",1,1,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",1,2,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_sfx_bigbuttonofftask""}",1,5,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_sfx_interrupt""}",1,1,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",2,2,
HLM_P0203,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",2,2,
HLM_P0203,activity_sequence,"{""s"":""seq_Wait_600ms""}",1,1,
HLM_P0203,wand_activity_end,"{""act"":""HLM_P0203"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P0203,wand_activity_start,"{""act"":""HLM_P0203"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P0405,activity_answer,"{""a"":""input_auto""}",2,6,
HLM_P0405,activity_answer,"{""a"":""input_large""}",1,1,
HLM_P0405,activity_back_button,,2,3,
HLM_P0405,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":0}",1,4,
HLM_P0405,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":1}",1,1,
HLM_P0405,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",2,2,
HLM_P0405,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":1}",1,1,
HLM_P0405,activity_inference_start,"{""m"":""hlm_p0405""}",1,2,
HLM_P0405,activity_input,"{""i"":""input_auto""}",2,6,
HLM_P0405,activity_input,"{""i"":""input_large""}",2,3,
HLM_P0405,activity_input,"{""i"":""input_pointables""}",1,2,
HLM_P0405,activity_question,"{""q"":""menu"",""vg"":""""}",1,2,
HLM_P0405,activity_question,"{""q"":""q01"",""vg"":""""}",2,6,
HLM_P0405,activity_question,"{""q"":""switcher"",""vg"":""""}",2,3,
HLM_P0405,activity_question_set,"{""qs"":""set_intro""}",2,3,
HLM_P0405,activity_question_set,"{""qs"":""set_pointableExit""}",2,3,
HLM_P0405,activity_question_set,"{""qs"":""set_pointables""}",1,2,
HLM_P0405,activity_question_set,"{""qs"":""set_sb""}",2,3,
HLM_P0405,activity_sequence,"{""s"":""seq_BlankSequence""}",2,8,
HLM_P0405,activity_sequence,"{""s"":""seq_p0405_iap1""}",1,1,
HLM_P0405,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",2,3,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_hint1""}",2,2,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",1,7,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_lifeline2""}",1,2,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_sfx_bigbuttonofftask""}",1,12,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_sfx_interrupt""}",1,1,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",2,3,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",2,3,
HLM_P0405,activity_sequence,"{""s"":""seq_ui_sfx_spread_iap""}",1,1,
HLM_P0405,wand_activity_end,"{""act"":""HLM_P0405"", ""ver"": 26, ""dev"": false}",2,3,
HLM_P0405,wand_activity_start,"{""act"":""HLM_P0405"", ""ver"": 26, ""dev"": false}",2,3,
HLM_P0607,activity_answer,"{""a"":""input_auto""}",1,2,
HLM_P0607,activity_back_button,,1,1,
HLM_P0607,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",1,1,
HLM_P0607,activity_input,"{""i"":""input_auto""}",1,2,
HLM_P0607,activity_input,"{""i"":""input_large""}",1,1,
HLM_P0607,activity_question,"{""q"":""q01"",""vg"":""""}",1,2,
HLM_P0607,activity_question,"{""q"":""switcher"",""vg"":""""}",1,1,
HLM_P0607,activity_question_set,"{""qs"":""set_intro""}",1,1,
HLM_P0607,activity_question_set,"{""qs"":""set_pointableExit""}",1,1,
HLM_P0607,activity_question_set,"{""qs"":""set_sb""}",1,1,
HLM_P0607,activity_sequence,"{""s"":""seq_BlankSequence""}",1,2,
HLM_P0607,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",1,1,
HLM_P0607,activity_sequence,"{""s"":""seq_ui_hint1""}",1,1,
HLM_P0607,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",1,1,
HLM_P0607,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",1,1,
HLM_P0607,wand_activity_end,"{""act"":""HLM_P0607"", ""ver"": 26, ""dev"": false}",1,1,
HLM_P0607,wand_activity_start,"{""act"":""HLM_P0607"", ""ver"": 26, ""dev"": false}",1,1,
HLM_P1011,activity_answer,"{""a"":""input_auto""}",1,4,
HLM_P1011,activity_answer,"{""a"":""input_smelly""}",1,2,
HLM_P1011,activity_back_button,,1,1,
HLM_P1011,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":0}",1,3,
HLM_P1011,activity_iap,"{""ts"":""timers_pointableModeIAPs"",""ti"":1}",1,1,
HLM_P1011,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",1,1,
HLM_P1011,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":1}",1,1,
HLM_P1011,activity_inference,"{""l"":""hlm_p1011_obj_nevaeh.1""}",1,1,1.00
HLM_P1011,activity_inference,"{""l"":""hlm_p1011_obj_tony.1""}",1,1,1.00
HLM_P1011,activity_inference,"{""l"":""hlm_p1011_txt_s01.1""}",1,1,1.00
HLM_P1011,activity_inference_start,"{""m"":""hlm_p1011""}",1,4,
HLM_P1011,activity_input,"{""i"":""input_auto""}",1,4,
HLM_P1011,activity_input,"{""i"":""input_large""}",1,1,
HLM_P1011,activity_input,"{""i"":""input_pointables""}",1,4,
HLM_P1011,activity_input,"{""i"":""input_smelly""}",1,2,
HLM_P1011,activity_question,"{""q"":""menu"",""vg"":""""}",1,3,
HLM_P1011,activity_question,"{""q"":""q01"",""vg"":""""}",1,4,
HLM_P1011,activity_question,"{""q"":""smelly_q01"",""vg"":""""}",1,2,
HLM_P1011,activity_question,"{""q"":""switcher"",""vg"":""""}",1,1,
HLM_P1011,activity_question_set,"{""qs"":""set_intro""}",1,1,
HLM_P1011,activity_question_set,"{""qs"":""set_linkedExit""}",1,2,
HLM_P1011,activity_question_set,"{""qs"":""set_pointableExit""}",1,1,
HLM_P1011,activity_question_set,"{""qs"":""set_pointables""}",1,3,
HLM_P1011,activity_question_set,"{""qs"":""set_sb""}",1,1,
HLM_P1011,activity_question_set,"{""qs"":""set_smelly""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_BlankSequence""}",1,12,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_a1_smelly_q01_intro1""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_a1_smelly_q01_prompt""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_a1_smelly_q01_response""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_iap1""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_intro1""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_p1011_txt_story_1""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_hint2""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_hoverreminder2""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",1,8,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_lifeline1""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_bigbuttonofftask""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_hover_enter""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableexit""}",1,2,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",1,1,
HLM_P1011,activity_sequence,"{""s"":""seq_ui_sfx_spread_iap""}",1,1,
HLM_P1011,wand_activity_end,"{""act"":""HLM_P1011"", ""ver"": 26, ""dev"": false}",1,1,
HLM_P1011,wand_activity_start,"{""act"":""HLM_P1011"", ""ver"": 26, ""dev"": false}",1,1,
HLM_P1415,activity_answer,"{""a"":""input_auto""}",2,6,
HLM_P1415,activity_answer,"{""a"":""input_large""}",1,1,
HLM_P1415,activity_back_button,,2,3,
HLM_P1415,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",1,1,
HLM_P1415,activity_inference,"{""l"":""hlm_p1415_obj_shovels.1""}",1,1,1.00
HLM_P1415,activity_inference_start,"{""m"":""hlm_p1415""}",1,1,
HLM_P1415,activity_input,"{""i"":""input_auto""}",2,6,
HLM_P1415,activity_input,"{""i"":""input_large""}",2,2,
HLM_P1415,activity_input,"{""i"":""input_pointables""}",1,1,
HLM_P1415,activity_question,"{""q"":""menu"",""vg"":""""}",1,1,
HLM_P1415,activity_question,"{""q"":""q01"",""vg"":""""}",2,4,
HLM_P1415,activity_question,"{""q"":""sb_linkedInterrupt"",""vg"":""""}",1,1,
HLM_P1415,activity_question,"{""q"":""switcher"",""vg"":""""}",2,3,
HLM_P1415,activity_question_set,"{""qs"":""set_intro""}",2,2,
HLM_P1415,activity_question_set,"{""qs"":""set_pointableExit""}",2,2,
HLM_P1415,activity_question_set,"{""qs"":""set_pointables""}",1,1,
HLM_P1415,activity_question_set,"{""qs"":""set_sb""}",2,3,
HLM_P1415,activity_sequence,"{""s"":""seq_BlankSequence""}",2,4,
HLM_P1415,activity_sequence,"{""s"":""seq_p1415_obj_shovels""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",2,3,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_hint1""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_hoverreminder1""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_interrupt1""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",1,2,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_sfx_interrupt""}",1,1,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",2,2,
HLM_P1415,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",2,3,
HLM_P1415,wand_activity_end,"{""act"":""HLM_P1415"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P1415,wand_activity_start,"{""act"":""HLM_P1415"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P1617,activity_answer,"{""a"":""input_auto""}",2,6,
HLM_P1617,activity_answer,"{""a"":""input_large""}",1,1,
HLM_P1617,activity_back_button,,2,3,
HLM_P1617,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",2,2,
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_nevaeh.1""}",1,3,3.00
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_seedlings""}",1,2,2.00
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_step1.1""}",1,2,2.00
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_step2.1""}",1,1,1.00
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_step3.1""}",1,2,2.00
HLM_P1617,activity_inference,"{""l"":""hml_p1617_obj_step4.1""}",1,2,2.00
HLM_P1617,activity_inference_start,"{""m"":""hlm_p1617""}",1,2,
HLM_P1617,activity_input,"{""i"":""input_auto""}",2,6,
HLM_P1617,activity_input,"{""i"":""input_large""}",2,2,
HLM_P1617,activity_input,"{""i"":""input_pointables""}",1,1,
HLM_P1617,activity_input,"{""i"":""input_seedling_q01""}",1,1,
HLM_P1617,activity_input,"{""i"":""input_seedling_q02""}",1,1,
HLM_P1617,activity_question,"{""q"":""menu"",""vg"":""""}",1,1,
HLM_P1617,activity_question,"{""q"":""q01"",""vg"":""""}",2,4,
HLM_P1617,activity_question,"{""q"":""sb_linkedInterrupt"",""vg"":""""}",1,1,
HLM_P1617,activity_question,"{""q"":""seedling_q01"",""vg"":""""}",1,1,
HLM_P1617,activity_question,"{""q"":""seedling_q02"",""vg"":""""}",1,1,
HLM_P1617,activity_question,"{""q"":""switcher"",""vg"":""""}",2,3,
HLM_P1617,activity_question_set,"{""qs"":""set_intro""}",2,2,
HLM_P1617,activity_question_set,"{""qs"":""set_pointableExit""}",2,2,
HLM_P1617,activity_question_set,"{""qs"":""set_pointables""}",1,1,
HLM_P1617,activity_question_set,"{""qs"":""set_sb""}",2,3,
HLM_P1617,activity_question_set,"{""qs"":""set_seedling""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_BlankSequence""}",2,4,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q01_intro""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q01_prompt""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q01_response""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q01_wa_nevaeh""}",1,2,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q01_wa_seedlings""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q02_prompt""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_a1_seedling_q02_scooping""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_intro1""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_obj_seedlings""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_obj_step_1""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_obj_step_2""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_obj_step_3""}",1,2,
HLM_P1617,activity_sequence,"{""s"":""seq_p1617_obj_step_4""}",1,2,
HLM_P1617,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",2,3,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_hint1""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_hint2""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_hoverreminder1""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_interrupt1""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",2,11,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_bigbuttonofftask""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_hover_enter""}",1,7,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_hover_exit""}",1,7,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_hover""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_interrupt""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_linkedplayableenter""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",2,2,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_positiveinput""}",1,1,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_smallbutton""}",2,3,
HLM_P1617,activity_sequence,"{""s"":""seq_ui_sfx_wronganswer""}",1,3,
HLM_P1617,activity_sequence,"{""s"":""seq_Wait_200ms""}",1,2,
HLM_P1617,activity_sequence,"{""s"":""seq_Wait_600ms""}",1,1,
HLM_P1617,wand_activity_end,"{""act"":""HLM_P1617"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P1617,wand_activity_start,"{""act"":""HLM_P1617"", ""ver"": 26, ""dev"": false}",2,2,
HLM_P1819,activity_answer,"{""a"":""input_auto""}",1,2,
HLM_P1819,activity_back_button,,1,1,
HLM_P1819,activity_iap,"{""ts"":""timers_pointableModeIntro_IAPs"",""ti"":0}",1,1,
HLM_P1819,activity_input,"{""i"":""input_auto""}",1,2,
HLM_P1819,activity_input,"{""i"":""input_large""}",1,1,
HLM_P1819,activity_question,"{""q"":""q01"",""vg"":""""}",1,2,
HLM_P1819,activity_question,"{""q"":""switcher"",""vg"":""""}",1,1,
HLM_P1819,activity_question_set,"{""qs"":""set_intro""}",1,1,
HLM_P1819,activity_question_set,"{""qs"":""set_pointableExit""}",1,1,
HLM_P1819,activity_question_set,"{""qs"":""set_sb""}",1,1,
HLM_P1819,activity_sequence,"{""s"":""seq_BlankSequence""}",1,2,
HLM_P1819,activity_sequence,"{""s"":""seq_SuperKillSwitch""}",1,1,
HLM_P1819,activity_sequence,"{""s"":""seq_ui_hint1""}",1,1,
HLM_P1819,activity_sequence,"{""s"":""seq_ui_led_pointable_beamidle""}",1,1,
HLM_P1819,activity_sequence,"{""s"":""seq_ui_sfx_pageexit""}",1,1,
